Place;Biome;Deg_Lon;Deg_Lat;altitude;TANN;PANN;MTCO;MTWA
Barboni_a188;TUND;2.76;45.48;1590;7.64850991467632;1155.443645;0.170871675014495;15.7897577285766
Barboni_a189;TUND;2.789;45.47;1510;6.9727209843695;1112.240896;-0.320593416690826;15.037631034851
Barboni_a19;TEFO;23.61;41.53;1620;8.6462825797498;833.4353721;-1.5130431652069;18.6180572509765
Barboni_a190;WTFO;2.85;45.43;1420;7.35745093412696;1150.769098;-0.088184930384159;15.5331230163574
Barboni_a191;STEP;2.76;45.43;1120;8.13271208107469;1205.575562;0.479278147220611;16.3938484191894
Barboni_a192;WTFO;2.78;45.4;1000;7.35745093412696;1150.769098;-0.088184930384159;15.5331230163574
Barboni_a193;WTFO;2.78;45.4;1000;7.35745093412696;1150.769098;-0.088184930384159;15.5331230163574
Barboni_a194;WTFO;2.83;45.45;980;6.9727209843695;1112.240896;-0.320593416690826;15.037631034851
Barboni_a195;WTFO;2.8667;45;1100;7.60020810645072;1189.76193;-0.0283336900174617;16.0340194702148
Barboni_a196;WTFO;2.83;45.5;1150;6.9727209843695;1112.240896;-0.320593416690826;15.037631034851
Barboni_a197;WTFO;2.83;45.5;1060;6.9727209843695;1112.240896;-0.320593416690826;15.037631034851
Barboni_a2;TEFO;27.11;44.08;1144;11.9108296334743;614.7494602;-0.37042486667633;23.1374282836914
Barboni_a20;TEFO;23.61;41.51;975;8.6462825797498;833.4353721;-1.5130431652069;18.6180572509765
Barboni_a21;TEFO;23.61;41.51;1100;8.6462825797498;833.4353721;-1.5130431652069;18.6180572509765
Barboni_a22;WTFO;-3.7;40.93;1180;10.3100952903429;690.2067393;1.85754227638244;20.6887969970703
Barboni_a23;TEFO;-3.8;40.96;1400;9.13264540831245;745.5163926;1.2116732597351;19.0318393707275
Barboni_a24;TEFO;23.61;41.51;1620;8.6462825797498;833.4353721;-1.5130431652069;18.6180572509765
Barboni_a25;TEFO;-3.8;40.98;1450;9.13264540831245;745.5163926;1.2116732597351;19.0318393707275
Barboni_a26;TEFO;-3.8;40.98;1130;9.13264540831245;745.5163926;1.2116732597351;19.0318393707275
Barboni_a27;TEFO;-3.8;40.98;1050;9.13264540831245;745.5163926;1.2116732597351;19.0318393707275
Barboni_a28;TEFO;-3.83;40.98;900;9.13264540831245;745.5163926;1.2116732597351;19.0318393707275
Barboni_a29;TEFO;-3.81;41.1;720;9.78052306175229;741.9670504;1.69667696952819;19.7470169067382
Barboni_a3;TEFO;27.11;44.08;850;11.9108296334743;614.7494602;-0.37042486667633;23.1374282836914
Barboni_a30;TEFO;-3.8;41.11;650;9.78052306175229;741.9670504;1.69667696952819;19.7470169067382
Barboni_a31;TEFO;23.61;41.51;902;8.6462825797498;833.4353721;-1.5130431652069;18.6180572509765
Barboni_a32;TEFO;23.1;41.35;750;10.9542455772559;693.2082742;0.365475177764892;21.6639690399169
Barboni_a33;TEFO;23.11;41.35;760;10.9542455772559;693.2082742;0.365475177764892;21.6639690399169
Barboni_a34;TEFO;23.1;41.33;550;11.8139047324657;708.3398277;1.07391107082366;22.6892261505126
Barboni_a349;WTFO;-6.85625;37.155;1200;18.2990709145863;458.6683761;11.0694561004638;26.4767093658447
Barboni_a35;TEFO;15.62;40.32;800;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a350;WTFO;29.597222;37.125;850;12.0028583010038;491.6872658;0.968683123588562;23.5454578399658
Barboni_a351;TEFO;-6.830556;42.877778;3085;8.30179347594577;1394.456735;1.60121464729309;15.9720277786254
Barboni_a352;TEFO;-6.830556;42.877778;3025;8.30179347594577;1394.456735;1.60121464729309;15.9720277786254
Barboni_a353;TEFO;-7;42.7;2860;8.6805180509885;1225.830317;2.13568878173828;16.3604316711425
Barboni_a354;TEFO;8.8;52.1;2820;9.15334152678645;861.4488745;0.98972600698471;17.5178318023681
Barboni_a355;TEFO;5.4;49.9;2790;8.05223607520262;1072.185795;0.26772528886795;16.0211238861084
Barboni_a356;TEFO;5.4;49.9;2390;8.05223607520262;1072.185795;0.26772528886795;16.0211238861084
Barboni_a357;TEFO;5.4;49.9;1350;8.05223607520262;1072.185795;0.26772528886795;16.0211238861084
Barboni_a358;TEFO;5.4;49.9;1420;8.05223607520262;1072.185795;0.26772528886795;16.0211238861084
Barboni_a359;TEFO;5.9;50.3;1405;7.81189476946988;1094.986904;0.0466609597206115;15.7073392868042
Barboni_a36;TEFO;15.63;40.32;1360;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a360;TEFO;5.9;50.3;1320;7.81189476946988;1094.986904;0.0466609597206115;15.7073392868042
Barboni_a361;TEFO;5.9;50.4;1357;7.98261584962405;1125.624232;0.20493097603321;15.8597631454467
Barboni_a363;TEFO;14.5;56.1;740;7.72639982650675;659.6888959;-0.49060896039009;16.8729667663574
Barboni_a364;TUND;15;58.8;660;6.37960521131751;722.4870837;-3.24737811088562;16.9173259735107
Barboni_a365;TUND;14.2;57.5;1160;6.14794587095577;796.7836547;-2.91065120697021;16.0521049499511
Barboni_a366;TEFO;17.7;60.3;1400;5.90676837662855;632.5374234;-3.92722606658935;17.2316722869873
Barboni_a367;TEFO;19.2;68.3;1140;-3.13874104688874;818.8561714;-13.4818334579467;9.9152660369873
Barboni_a368;TEFO;19.2;68.3;1075;-3.13874104688874;818.8561714;-13.4818334579467;9.9152660369873
Barboni_a369;WTFO;20.8;69;20;-3.04775011042754;744.9787259;-13.5024881362915;10.4756259918212
Barboni_a37;TEFO;15.63;40.32;40;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a370;TUND;20.8;69;150;-3.04775011042754;744.9787259;-13.5024881362915;10.4756259918212
Barboni_a371;TEFO;21.8;68;0;-1.02355566620827;639.9191487;-12.8528470993042;13.0915832519531
Barboni_a372;TEFO;22.3;68.5;0;-1.21960621078807;618.1973326;-12.7532243728637;12.832218170166
Barboni_a373;TEFO;22.2;68.5;0;-1.38294066985448;620.9650326;-12.953125;12.7075395584106
Barboni_a374;WTFO;-6.5;37.11666667;0;18.0463409423828;544.05354;11.134497642517;25.8180923461914
Barboni_a375;TEFO;3;47;0;11.2182584603627;873.1982553;3.39261817932128;19.6338424682617
Barboni_a376;WTFO;33.81666667;37.5;0;12.1909882773955;297.1823205;0.629414618015289;24.0835704803466
Barboni_a377;TEFO;-4.016667;43.117886;0;9.96850037574765;1133.557084;3.60980319976806;16.6423110961914
Barboni_a378;WTFO;0.55;40.76;6;15.0190308888753;606.9616467;7.37512016296386;23.6631660461425
Barboni_a379;TEFO;-6.233333;41.966667;3;11.25271910429;556.2680805;3.48715758323669;20.6150341033935
Barboni_a38;TEFO;15.63;40.32;6;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a380;TEFO;27.831944;43.187222;1;11.8847736120224;578.321346;1.3522982597351;22.1864566802978
Barboni_a381;WTFO;29.95;36.58333333;2;12.000643124183;760.3187799;1.02325022220611;23.6650791168212
Barboni_a382;TEFO;-4.868889;36.967222;20;15.1688905954361;572.7204269;7.56167078018188;24.4695529937744
Barboni_a383;WTFO;-5.067222;36.818889;20;14.496819615364;742.5998265;7.24871587753295;23.6823635101318
Barboni_a384;TEFO;-5.35;36.517222;22;16.3385360240936;732.4502181;9.65150070190429;24.7106704711914
Barboni_a385;WTFO;-5.368889;36.467222;20;16.3385360240936;732.4502181;9.65150070190429;24.7106704711914
Barboni_a386;WTFO;-5.417222;36.318889;173;17.2888394196828;678.2775758;11.6244916915893;24.4067859649658
Barboni_a387;TEFO;-3.617222;37.018889;414;13.2269359032313;628.3389339;4.81736946105957;23.6241703033447
Barboni_a388;TEFO;-3.517222;36.917222;507;14.0788909991582;611.9186112;6.3322319984436;23.6180305480957
Barboni_a389;TEFO;-3.35;36.95;657;9.76921800772347;679.0728736;2.01459503173828;19.9821147918701
Barboni_a39;TEFO;15.63;40.32;1010;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a390;TEFO;-3.35;36.918889;1206;13.2449254989624;629.9750751;5.56798458099365;22.8350811004638
Barboni_a391;TEFO;-3.268889;36.95;1407;8.82673054933545;682.6621073;1.23504388332366;18.9685096740722
Barboni_a392;TEFO;-3.218889;36.95;1504;10.5743290980657;630.8370987;2.63207674026489;20.8927783966064
Barboni_a393;TEFO;-3.017222;37.018889;1603;13.0365451574325;528.2103002;4.58390426635742;23.5268211364746
Barboni_a394;WTFO;-3.017222;37.1;400;11.8934096693992;556.8269455;3.63219714164733;22.479772567749
Barboni_a395;WTFO;-3.018889;37.117222;602;11.8934096693992;556.8269455;3.63219714164733;22.479772567749
Barboni_a396;TEFO;-3.05;37.15;329;12.1584751407305;612.4826092;3.57630562782287;23.0979766845703
Barboni_a397;TEFO;-2.917222;37.167222;252;11.4587033390999;554.0414554;3.15023016929626;22.1640625
Barboni_a398;TEFO;-3.117222;37.168889;1000;12.1584751407305;612.4826092;3.57630562782287;23.0979766845703
Barboni_a399;WTFO;-6.15;37.618889;1009;17.637527068456;566.0470073;9.41969490051269;27.4194812774658
Barboni_a4;TEFO;27.11;44.08;802;11.9108296334743;614.7494602;-0.37042486667633;23.1374282836914
Barboni_a40;TEFO;15.65;40.32;652;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a400;WTFO;-6.368889;37.767222;402;16.6009750366211;643.6715399;8.40055084228515;26.5830879211425
Barboni_a401;TEFO;-6.618889;37.917222;900;15.8009748856226;622.82263;7.80504846572876;25.5764656066894
Barboni_a402;WTFO;-6.718889;38.018889;654;15.3888223965962;610.369311;7.52192592620849;25.0413227081298
Barboni_a403;WTFO;-3.317222;42.368889;596;9.11905817190803;821.0703778;2.23444199562072;17.067569732666
Barboni_a404;TEFO;-3.867222;42.618889;554;9.41435345013934;626.3407123;2.46929836273193;17.3331279754638
Barboni_a405;TEFO;-4.818889;43.317222;548;9.61071491241453;1514.431286;4.17460393905639;15.9326972961425
Barboni_a406;TEFO;-4.917222;43.318889;66;9.66258315245309;1493.5431;4.08098793029785;16.0457649230957
Barboni_a407;TEFO;-5.017222;43.35;29;12.7848617633183;1504.268761;7.72102403640747;18.4269046783447
Barboni_a408;TEFO;-4.968889;43.267222;6;10.1917028029759;1467.679045;4.48936462402343;16.5411357879638
Barboni_a409;TEFO;-5.05;43.3;452;10.8530328671137;1439.130442;5.06668710708618;17.1385650634765
Barboni_a41;TEFO;15.65;40.32;613;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a410;TEFO;-5.05;43.3;905;10.8530328671137;1439.130442;5.06668710708618;17.1385650634765
Barboni_a411;TEFO;-4.918889;43.418889;1210;12.6715283791224;1528.793256;7.76844787597656;18.2761535644531
Barboni_a412;TEFO;-4.968889;43.417222;1006;12.7848617633183;1504.268761;7.72102403640747;18.4269046783447
Barboni_a413;TEFO;-5;43.4;1103;12.7848617633183;1504.268761;7.72102403640747;18.4269046783447
Barboni_a414;TEFO;-5.018889;43.368889;700;12.7848617633183;1504.268761;7.72102403640747;18.4269046783447
Barboni_a415;TEFO;-3.65;39.1;651;14.7433269023895;436.2426201;5.29393196105957;26.2841930389404
Barboni_a416;TEFO;-4.8;43.15;710;7.30782228708266;1473.602858;1.27759790420532;14.1684637069702
Barboni_a417;TEFO;-4.817222;43.15;604;7.30782228708266;1473.602858;1.27759790420532;14.1684637069702
Barboni_a418;TEFO;-4.817222;43.118889;700;6.64639404664436;1381.355667;0.163741439580917;13.9232664108276
Barboni_a419;TEFO;-4.767222;43.117222;802;6.64639404664436;1381.355667;0.163741439580917;13.9232664108276
Barboni_a42;TEFO;15.65;40.32;806;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a420;TEFO;-4.718889;43.118889;1053;7.61644606788951;1367.831984;1.13480579853057;14.712435722351
Barboni_a421;WTFO;-4.668889;43.167222;1109;8.55270981788632;1476.552501;2.5960509777069;15.1882896423339
Barboni_a422;TEFO;-4.767222;43.067222;701;6.64639404664436;1381.355667;0.163741439580917;13.9232664108276
Barboni_a423;TEFO;-4.75;43.068889;704;6.64639404664436;1381.355667;0.163741439580917;13.9232664108276
Barboni_a424;WTFO;-4.85;43.068889;711;6.56868716422467;1371.637952;0.0350090973079204;13.9334335327148
Barboni_a425;TEFO;-4.867222;43.117222;628;6.56868716422467;1371.637952;0.0350090973079204;13.9334335327148
Barboni_a426;TEFO;-4.7;43.1;1522;7.61644606788951;1367.831984;1.13480579853057;14.712435722351
Barboni_a427;TEFO;-4.668889;43.1;1408;7.61644606788951;1367.831984;1.13480579853057;14.712435722351
Barboni_a428;WTFO;-4.618889;43.117222;1357;8.33064557115236;1359.070108;1.91499888896942;15.2446756362915
Barboni_a429;TEFO;-4.568889;43.218889;1207;9.6421264807383;1479.448979;3.76617336273193;16.0452556610107
Barboni_a43;TEFO;15.65;40.32;1101;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a430;TEFO;-5.85;39.168889;1004;16.0510298808415;511.8486504;7.18221569061279;26.6009063720703
Barboni_a431;TEFO;-5.368889;39.367222;831;14.7067682345708;732.1556219;5.90279865264892;25.5231437683105
Barboni_a432;TEFO;-5.318889;39.368889;825;14.9739069143931;723.4474638;6.0310091972351;25.9241485595703
Barboni_a433;TEFO;-5.318889;39.468889;770;13.7670008341471;793.0921367;5.20612144470214;24.4009666442871
Barboni_a434;TEFO;-5.318889;39.468889;652;13.7670008341471;793.0921367;5.20612144470214;24.4009666442871
Barboni_a435;TEFO;-5.35;39.517222;602;13.6331905126571;803.4295598;5.18285799026489;24.2039279937744
Barboni_a436;TEFO;-5.367222;39.518889;702;13.6331905126571;803.4295598;5.18285799026489;24.2039279937744
Barboni_a437;WTFO;-5.417222;39.6;700;14.1105409065882;799.5200774;5.64700603485107;24.7113914489746
Barboni_a438;WTFO;-6.468889;40.567222;709;12.5984610716502;722.3283076;4.48060274124145;22.4268379211425
Barboni_a439;WTFO;-6.418889;40.55;601;11.9846046368281;709.152596;4.00548458099365;21.7809295654296
Barboni_a44;TEFO;15.7;40.28;1364;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a440;TEFO;-6.318889;40.517222;1557;11.3074890573819;773.4326059;3.53776478767395;20.9943809509277
Barboni_a441;WTFO;-6.2;40.517222;1456;11.2423736651738;750.1241049;3.43386125564575;20.9790115356445
Barboni_a442;WTFO;-6.167222;40.517222;1310;11.2423736651738;750.1241049;3.43386125564575;20.9790115356445
Barboni_a443;TEFO;-6.118889;40.517222;1225;11.8012003699938;737.5591484;3.73915076255798;21.7343883514404
Barboni_a444;TEFO;-6.117222;40.467222;803;11.8012003699938;737.5591484;3.73915076255798;21.7343883514404
Barboni_a445;TEFO;-6.118889;40.5;912;11.8012003699938;737.5591484;3.73915076255798;21.7343883514404
Barboni_a446;TEFO;-6.15;40.418889;1309;12.7134422858556;833.7472656;4.4232530593872;22.9374599456787
Barboni_a447;TEFO;-6.018888889;40.45;1404;12.4032433827718;775.7570395;4.09560966491699;22.5322399139404
Barboni_a448;TEFO;-6.367222;40.1;1655;15.2045931418736;789.2458995;6.46565961837768;25.7612915039062
Barboni_a449;TEFO;-6.4;40.118889;1200;15.2045931418736;789.2458995;6.46565961837768;25.7612915039062
Barboni_a45;TEFO;15.7;40.28;801;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a450;WTFO;-6.5;40.118889;1110;15.4739637374878;789.2579305;6.73290348052978;26.0186614990234
Barboni_a451;TEFO;-6.5;40.268889;1008;12.8878713051478;939.9122733;4.73061609268188;22.9768295288085
Barboni_a452;TEFO;-6.45;40.318889;302;12.8878713051478;939.9122733;4.73061609268188;22.9768295288085
Barboni_a453;TEFO;-6.45;40.35;608;12.292911807696;897.9728088;4.29122972488403;22.1259098052978
Barboni_a454;TEFO;-6.467222;40.367222;502;12.292911807696;897.9728088;4.29122972488403;22.1259098052978
Barboni_a455;TEFO;-6.45;40.368889;603;12.292911807696;897.9728088;4.29122972488403;22.1259098052978
Barboni_a456;WTFO;-6.468889;40.467222;607;12.6412905454635;811.6686237;4.56102848052978;22.484561920166
Barboni_a457;TEFO;-6.5;40.5;252;12.6412905454635;811.6686237;4.56102848052978;22.484561920166
Barboni_a458;WTFO;-6.2;40.368889;252;12.7134422858556;833.7472656;4.4232530593872;22.9374599456787
Barboni_a459;WTFO;-6.5;40.4;308;12.292911807696;897.9728088;4.29122972488403;22.1259098052978
Barboni_a46;TEFO;15.7;40.28;607;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a460;WTFO;-6.7;40.367222;712;12.3651907841364;845.5813175;4.42955350875854;22.0941104888916
Barboni_a461;WTFO;-7;40.367222;300;12.1393363873164;818.9776129;4.43505191802978;21.5019130706787
Barboni_a462;WTFO;-7.2;40.318889;302;13.4256129662196;900.3882891;5.42088508605957;22.970703125
Barboni_a463;TEFO;-7;40.3;308;12.1443550984065;875.4890031;4.4527907371521;21.561710357666
Barboni_a464;WTFO;-6.8;40.3;301;12.0480602184931;874.1440102;4.28137016296386;21.5669155120849
Barboni_a465;WTFO;-7.7;40.25;703;11.4621494611104;1122.30067;4.60483980178833;19.5710887908935
Barboni_a466;WTFO;-7.8;40.2;612;12.6150571107864;1104.322967;5.71675682067871;20.5793285369873
Barboni_a467;WTFO;-7.2;40.05;909;14.6486469507217;728.8386092;6.60343551635742;24.4046173095703
Barboni_a468;TEFO;-2.768889;41.7;500;9.93335847059883;581.9097233;1.7724609375;19.9305839538574
Barboni_a469;TEFO;-2.668889;41.717222;240;9.82069811224935;558.5335314;1.71940553188323;19.7557792663574
Barboni_a47;TEFO;15.7;40.28;245;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a470;WTFO;-2.067222;41.818889;230;10.0226370096206;579.861145;2.32457995414733;19.1273403167724
Barboni_a471;TEFO;-2.117222;41.8;225;10.0226370096206;579.861145;2.32457995414733;19.1273403167724
Barboni_a472;TEFO;-1.968889;41.85;225;10.7696403662363;616.6067934;3.20196104049682;19.5884399414062
Barboni_a473;TEFO;-1.85;41.818889;230;9.73694245020546;639.1404641;2.22533178329467;18.6969985961914
Barboni_a474;WTFO;-1.818889;41.817222;1150;9.92987928787864;653.5990691;2.43939971923828;18.8749866485595
Barboni_a475;WTFO;-1.817222;41.8;500;9.92987928787864;653.5990691;2.43939971923828;18.8749866485595
Barboni_a476;TUND;-1.817222;41.768889;500;9.92987928787864;653.5990691;2.43939971923828;18.8749866485595
Barboni_a477;WTFO;-1.818889;41.8;650;9.92987928787864;653.5990691;2.43939971923828;18.8749866485595
Barboni_a478;TEFO;-1.817222;41.817222;650;9.92987928787864;653.5990691;2.43939971923828;18.8749866485595
Barboni_a479;TEFO;-1.8;41.817222;530;9.92987928787864;653.5990691;2.43939971923828;18.8749866485595
Barboni_a48;TEFO;15.67;40.25;600;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a480;WTFO;-1.768889;41.85;750;11.4880191087722;616.4940441;3.86990308761596;20.3172359466552
Barboni_a481;WTFO;-1.767222;41.867222;825;11.4880191087722;616.4940441;3.86990308761596;20.3172359466552
Barboni_a482;TEFO;-4.318889;38.65;800;14.7591367959976;543.3795208;5.67699861526489;25.9841079711914
Barboni_a483;WTFO;-4.367222;38.568889;800;14.3775763511657;556.7878291;5.46998071670532;25.3902778625488
Barboni_a484;TEFO;-4.368889;38.518889;900;14.5731932719548;604.2127454;5.67987489700317;25.6189804077148
Barboni_a485;WTFO;-4.368889;38.517222;1100;14.5731932719548;604.2127454;5.67987489700317;25.6189804077148
Barboni_a486;TEFO;-4.367222;38.468889;1400;14.5731932719548;604.2127454;5.67987489700317;25.6189804077148
Barboni_a487;WTFO;-4.317222;38.368889;1450;14.5712858438491;665.1482722;5.68592166900634;25.4999065399169
Barboni_a488;TEFO;-5.518889;42.968889;1550;6.9408577531576;1041.595033;0.381354331970214;14.5270891189575
Barboni_a489;TEFO;-6.75;42.75;1900;8.17974547545112;1308.889471;1.38332080841064;16.0633697509765
Barboni_a49;TEFO;15.67;40.25;1900;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a490;TEFO;-6.9;42.85;1900;9.19764788945513;1407.504745;2.52565813064575;16.7024555206298
Barboni_a491;TEFO;-3.317222;37.05;1900;7.49632242073614;677.7395368;0.294627577066421;17.4703159332275
Barboni_a492;STEP;-3.317222;37.067222;1700;7.49632242073614;677.7395368;0.294627577066421;17.4703159332275
Barboni_a493;STEP;-3.317222;37.067222;1800;7.49632242073614;677.7395368;0.294627577066421;17.4703159332275
Barboni_a494;TEFO;-3.317222;37.067222;1500;7.49632242073614;677.7395368;0.294627577066421;17.4703159332275
Barboni_a495;TEFO;-3.367222;37.068889;1200;9.00634205341337;662.545504;1.48916411399841;19.1433811187744
Barboni_a496;WTFO;-3.4;37.1;1300;9.00634205341337;662.545504;1.48916411399841;19.1433811187744
Barboni_a497;TEFO;-3.318889;37.118889;1300;7.49632242073614;677.7395368;0.294627577066421;17.4703159332275
Barboni_a498;TEFO;-3.318889;37.117222;1300;7.49632242073614;677.7395368;0.294627577066421;17.4703159332275
Barboni_a499;TEFO;-3.35;37.118889;1600;9.00634205341337;662.545504;1.48916411399841;19.1433811187744
Barboni_a5;TEFO;27.11;44.08;1500;11.9108296334743;614.7494602;-0.37042486667633;23.1374282836914
Barboni_a50;TEFO;15.67;40.25;1300;11.9916659196218;1014.31372;3.56860017776489;21.4653530120849
Barboni_a500;TEFO;-3.35;37.118889;1300;9.00634205341337;662.545504;1.48916411399841;19.1433811187744
Barboni_a501;TEFO;-3.367222;37.118889;1000;9.00634205341337;662.545504;1.48916411399841;19.1433811187744
Barboni_a502;TEFO;-5.367222;36.768889;1000;15.5462385018666;770.8889996;8.10417079925537;24.8823719024658
Barboni_a503;WTFO;-5.318889;36.75;1000;15.34459511439;785.3287514;7.88875198364257;24.7855701446533
Barboni_a504;WTFO;-5.267222;36.768889;1500;15.34459511439;785.3287514;7.88875198364257;24.7855701446533
Barboni_a505;TEFO;-5.25;36.768889;1500;15.34459511439;785.3287514;7.88875198364257;24.7855701446533
Barboni_a506;TEFO;-5.168889;36.817222;1400;15.2859791119893;764.3914162;7.88729381561279;24.6229000091552
Barboni_a507;TEFO;-4.967222;36.7;2000;13.7513422966003;760.2816939;6.70852947235107;22.7100009918212
Barboni_a508;TEFO;-4.968889;36.668889;1300;13.7513422966003;760.2816939;6.70852947235107;22.7100009918212
Barboni_a509;TEFO;-5.068889;36.667222;1300;13.6641929149627;809.4967215;6.62718057632446;22.7012786865234
Barboni_a51;TEFO;15.65;40.25;700;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a510;WTFO;-3.968889;43.418889;600;13.373089035352;1071.918118;7.98996686935424;19.3788661956787
Barboni_a511;TEFO;-3.95;43.418889;500;13.373089035352;1071.918118;7.98996686935424;19.3788661956787
Barboni_a512;TEFO;-3.617222;43.4;400;13.3136160771052;1118.7321;7.96957921981811;19.3104400634765
Barboni_a518;TEFO;22.708889;40.556667;1000;15.5623482863108;487.9463428;4.50169897079467;26.6546039581298
Barboni_a519;STEP;22.710278;40.591667;1000;15.5623482863108;487.9463428;4.50169897079467;26.6546039581298
Barboni_a52;TEFO;15.6;40.32;700;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a520;TEFO;22.644444;40.731667;600;14.7641957203547;543.2418162;3.58033227920532;26.081428527832
Barboni_a521;TUND;22.537222;40.735833;500;14.3323178092638;630.6284702;3.21301102638244;25.5759849548339
Barboni_a522;TEFO;22.469167;40.753333;400;14.1002270579338;668.2731825;2.84602427482605;25.4772586822509
Barboni_a523;TEFO;22.398611;40.751667;1000;13.2488519549369;761.9795966;2.09764289855957;24.4927635192871
Barboni_a524;STEP;22.308889;40.673056;1000;14.9760107398033;782.4050581;3.30573105812072;26.6548061370849
Barboni_a525;TEFO;22.625833;40.883056;1200;14.503383398056;620.4031992;3.04048061370849;26.1980285644531
Barboni_a526;TEFO;22.628611;40.878611;1000;14.503383398056;620.4031992;3.04048061370849;26.1980285644531
Barboni_a527;TEFO;22.632778;40.876111;1100;14.503383398056;620.4031992;3.04048061370849;26.1980285644531
Barboni_a528;WTFO;22.634444;40.870833;1100;14.503383398056;620.4031992;3.04048061370849;26.1980285644531
Barboni_a529;TEFO;22.1;40.626944;1100;11.4036235511303;787.1107113;0.380672097206115;22.4610443115234
Barboni_a53;TEFO;15.6;40.32;1100;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a530;TEFO;22.070556;40.611944;1100;11.4036235511303;787.1107113;0.380672097206115;22.4610443115234
Barboni_a531;TEFO;22.069444;40.598333;1100;11.4036235511303;787.1107113;0.380672097206115;22.4610443115234
Barboni_a532;TEFO;22.065278;40.59;1100;11.4036235511303;787.1107113;0.380672097206115;22.4610443115234
Barboni_a533;TEFO;22.056667;40.576667;650;8.39724249361701;793.743453;-1.84705424308776;18.7898254394531
Barboni_a534;TEFO;22.050278;40.566667;400;8.39724249361701;793.743453;-1.84705424308776;18.7898254394531
Barboni_a535;TEFO;22.048056;40.546389;200;8.09423063447076;780.647006;-2.01408648490905;18.4220752716064
Barboni_a536;TEFO;22.040556;40.521944;200;8.09423063447076;780.647006;-2.01408648490905;18.4220752716064
Barboni_a537;TEFO;22.033889;40.512778;200;8.09423063447076;780.647006;-2.01408648490905;18.4220752716064
Barboni_a538;TEFO;22.145;40.546111;200;10.2852943415443;799.3789279;-0.341569453477859;21.0111961364746
Barboni_a539;TEFO;22.125;40.546389;200;10.2852943415443;799.3789279;-0.341569453477859;21.0111961364746
Barboni_a54;TEFO;15.6;40.32;200;11.6309419075648;1123.154268;3.29208588600158;21.0299797058105
Barboni_a540;TEFO;22.158611;40.545;200;10.2852943415443;799.3789279;-0.341569453477859;21.0111961364746
Barboni_a541;TEFO;22.185;40.536667;200;12.3323690096537;824.7899723;1.32251977920532;23.3444461822509
Barboni_a542;TEFO;22.285833;40.398611;200;12.2489544153213;933.7913561;1.61606383323669;22.8491821289062
Barboni_a543;TEFO;22.266667;40.415833;200;12.2489544153213;933.7913561;1.61606383323669;22.8491821289062
Barboni_a544;TEFO;22.2475;40.421667;200;11.257663110892;873.7630999;0.68455696105957;21.8431339263916
Barboni_a545;TEFO;22.245833;40.4425;1280;11.257663110892;873.7630999;0.68455696105957;21.8431339263916
Barboni_a546;TEFO;22.255556;40.464167;0;12.3323690096537;824.7899723;1.32251977920532;23.3444461822509
Barboni_a547;WTFO;21.727222;40.79;0;10.2695969541867;636.5841615;-0.877622008323669;21.3351345062255
Barboni_a548;TEFO;21.777222;40.8125;0;9.91777153313157;659.6828359;-1.02857446670532;20.8248481750488
Barboni_a549;TEFO;21.894722;40.78;0;10.5965248395999;684.0802109;-0.546714484691619;21.6319694519042
Barboni_a55;TEFO;15.55;40.32;0;11.0920297900835;1219.579318;2.93939971923828;20.3106536865234
Barboni_a550;TEFO;21.927222;40.786667;0;10.5965248395999;684.0802109;-0.546714484691619;21.6319694519042
Barboni_a551;TEFO;21.986944;40.811944;0;12.5739845285813;709.9739671;0.84195739030838;24.0546741485595
Barboni_a552;TEFO;22.1475;40.618611;0;11.4036235511303;787.1107113;0.380672097206115;22.4610443115234
Barboni_a553;TEFO;22.199167;40.623611;0;14.1067016720771;775.780592;2.52579188346862;25.6700420379638
Barboni_a554;TEFO;22.241389;40.657222;0;14.9032121499379;779.6611547;3.02763795852661;26.6741619110107
Barboni_a555;TEFO;22.176389;40.481389;0;12.3323690096537;824.7899723;1.32251977920532;23.3444461822509
Barboni_a556;TEFO;22.1525;40.440278;0;10.566799687338;816.3827562;0.00425406685099005;21.2071514129638
Barboni_a557;TEFO;22.131667;40.408889;0;10.566799687338;816.3827562;0.00425406685099005;21.2071514129638
